6104.2998046875,0.16500000655651093,0.023000000044703484,4.5GHz
6104.2998046875,0.14900000393390656,0.020999999716877937,7.8GHz
6106.10009765625,0.8220000267028809,0.0209999997,36.5GHz
6144.10009765625,0.6050000190734863,0.11500000208616257,4.5GHz
6144.10009765625,2.0739998817443848,0.1599999964237213,7.8GHz
6147.10009765625,0.8169999718666077,0.12399999797344208,4.5GHz
6147.10009765625,2.7200000286102295,0.19099999964237213,7.8GHz
6151.2001953125,1.3849999904632568,0.10000000149011612,4.5GHz
6151.2001953125,2.802999973297119,0.17100000381469727,7.8GHz
6151.2001953125,5.132999897003174,0.6359999775886536,27.5GHz
6151.2001953125,5.646999835968018,0.765999972820282,36.5GHz
6159.2001953125,2.5739998817443848,0.3070000112056732,13.3GHz
6159.2001953125,2.690000057220459,0.36399999260902405,17.4GHz
6159.2001953125,3.246000051498413,0.48899999260902405,27.5GHz
6159.2001953125,2.6389999389648438,0.5329999923706055,36.5GHz
6167.0,1.0360000133514404,0.09200000017881393,4.5GHz
6167.0,1.128000020980835,0.08900000154972076,7.8GHz
6171.10009765625,1.1690000295639038,0.14399999380111694,13.3GHz
6171.10009765625,1.25,0.16500000655651093,17.4GHz
6171.10009765625,1.7599999904632568,0.26100000739097595,27.5GHz
6171.10009765625,2.369999885559082,0.37700000405311584,36.5GHz
6177.89990234375,0.5019999742507935,0.054999999701976776,4.5GHz
6177.89990234375,0.4309999942779541,0.03799999877810478,7.8GHz
6182.10009765625,0.8100000023841858,0.12800000607967377,13.3GHz
6182.10009765625,1.0800000429153442,0.16500000655651093,17.4GHz
6182.10009765625,1.7380000352859497,0.28999999165534973,27.5GHz
6182.10009765625,2.125999927520752,0.3919999897480011,36.5GHz
6215.0,0.21799999475479126,0.0209999997,4.5GHz
6215.0,0.33799999952316284,0.04899999871850014,7.8GHz
6215.0,0.8429999947547913,0.12099999934434891,13.3GHz
6215.0,1.2009999752044678,0.17399999499320984,17.4GHz
6215.0,2.0850000381469727,0.3319999873638153,27.5GHz
6215.0,2.4600000381469727,0.41499999165534973,36.5GHz
6243.7998046875,0.2280000001192093,0.054999999701976776,4.5GHz
6243.7998046875,0.48399999737739563,0.05000000074505806,7.8GHz
6243.7998046875,1.2970000505447388,0.17399999499320984,13.3GHz
6243.7998046875,1.9550000429153442,0.25600001215934753,17.4GHz
6243.7998046875,4.1529998779296875,0.5820000171661377,27.5GHz
6243.7998046875,5.666999816894531,0.8379999995231628,36.5GHz
6297.60009765625,0.3529999852180481,0.039000000804662704,4.5GHz
6297.60009765625,0.7009999752044678,0.050999999046325684,7.8GHz
6297.60009765625,1.6990000009536743,0.1979999989271164,13.3GHz
6297.60009765625,2.5390000343322754,0.3009999990463257,17.4GHz
6297.60009765625,4.239999771118164,0.5740000009536743,27.5GHz
6297.60009765625,6.230000019073486,0.9829999804496765,36.5GHz
6357.5,0.7609999775886536,0.07500000298023224,4.5GHz
6357.5,1.2999999523162842,0.12099999934434891,7.8GHz
6357.5,2.877000093460083,0.3370000123977661,13.3GHz
6357.5,4.071000099182129,0.4690000116825104,17.4GHz
6357.5,5.659999847412109,0.7250000238418579,27.5GHz
6357.5,6.821000099182129,0.9169999957084656,36.5GHz
6402.2998046875,0.9629999995231628,0.2160000056028366,4.5GHz
6402.2998046875,1.3519999980926514,0.15299999713897705,7.8GHz
6402.2998046875,2.809999942779541,0.31299999356269836,13.3GHz
6402.2998046875,3.63700008392334,0.40299999713897705,17.4GHz
6402.2998046875,4.677000045776367,0.5429999828338623,27.5GHz
6402.2998046875,5.089000225067139,0.6050000190734863,36.5GHz
6445.39990234375,1.0369999408721924,0.1860000044107437,4.5GHz
6445.39990234375,1.5069999694824219,0.13899999856948853,7.8GHz
6445.39990234375,2.8550000190734863,0.32199999690055847,13.3GHz
6445.39990234375,3.2829999923706055,0.3790000081062317,17.4GHz
6445.39990234375,3.2899999618530273,0.42899999022483826,27.5GHz
6445.39990234375,3.680000066757202,0.5379999876022339,36.5GHz
6501.2998046875,1.0410000085830688,0.10499999672174454,4.5GHz
6501.2998046875,1.4459999799728394,0.11800000071525574,7.8GHz
6501.2998046875,2.318000078201294,0.27000001072883606,13.3GHz
6501.2998046875,2.3369998931884766,0.28600001335144043,17.4GHz
6501.2998046875,3.0169999599456787,0.6589999794960022,27.5GHz
6501.2998046875,3.1600000858306885,0.8109999895095825,36.5GHz
6584.0,0.9369999766349792,0.08399999886751175,4.5GHz
6584.0,1.440000057220459,0.09300000220537186,7.8GHz
6584.0,1.9329999685287476,0.21799999475479126,13.3GHz
6584.0,1.7730000019073486,0.20600000023841858,17.4GHz
6584.0,1.6820000410079956,0.22200000286102295,27.5GHz
6584.0,1.4859999418258667,0.21299999952316284,36.5GHz
6649.7001953125,0.9629999995231628,0.10599999874830246,4.5GHz
6649.7001953125,1.1200000047683716,0.08699999749660492,7.8GHz
6649.7001953125,1.350000023841858,0.18199999630451202,13.3GHz
6649.7001953125,1.350000023841858,0.1860000044107437,17.4GHz
6649.7001953125,1.0269999504089355,0.20499999821186066,27.5GHz
6649.7001953125,1.0980000495910645,0.30399999022483826,36.5GHz
6719.5,0.718999981880188,0.06800000369548798,4.5GHz
6719.5,0.8410000205039978,0.06400000303983688,7.8GHz
6719.5,0.8989999890327454,0.11400000005960464,13.3GHz
6719.5,0.8429999947547913,0.11900000274181366,17.4GHz
6719.5,0.6959999799728394,0.14300000667572021,27.5GHz
6719.5,0.5289999842643738,0.13199999928474426,36.5GHz
7009.7998046875,0.36800000071525574,0.057999998331069946,4.5GHz
7009.7998046875,0.2930000126361847,0.03400000184774399,7.8GHz
7009.7998046875,0.2680000066757202,0.04399999976158142,13.3GHz
7009.7998046875,0.24400000274181366,0.04399999976158142,17.4GHz
7009.7998046875,0.28200000524520874,0.0209999997,27.5GHz
7009.7998046875,0.36500000953674316,0.0209999997,36.5GHz
